title,url,published_date,publisher
Opinion: China’s digital yuan shows why we still need cryptocurrencies like bitcoin - CNN,https://www.cnn.com/2022/02/04/perspectives/china-digital-yuan-cryptocurrency-bitcoin/index.html,2022-02-04T08:00:00+00:00,"{'name': 'CNN', 'url': 'https://www.cnn.com'}"
"Bitcoin mimics stocks rally, hits 2-week high - Reuters.com",https://www.reuters.com/technology/bitcoin-surges-882-40611-2022-02-04/,2022-02-04T08:00:00+00:00,"{'name': 'Reuters.com', 'url': 'https://www.reuters.com'}"
"Bitcoin (BTC USD), Ether ($ETH) Jump as Amazon Earnings Results Buoy Tech Stocks - Bloomberg",https://www.bloomberg.com/news/articles/2022-02-04/bitcoin-ether-advance-as-amazon-results-buoy-technology-stocks,2022-02-04T08:00:00+00:00,"{'name': 'Bloomberg', 'url': 'https://www.bloomberg.com'}"
"Bitcoin Breaks Free Of Its Malaise To Surpass The $40,000 Level - Forbes",https://www.forbes.com/sites/cbovaird/2022/02/04/bitcoin-breaks-free-of-its-malaise-to-surpass-the-40000-level/,2022-02-04T08:00:00+00:00,"{'name': 'Forbes', 'url': 'https://www.forbes.com'}"
Bitcoin Tops $40K for First Time in 2 Weeks - CoinDesk,https://www.coindesk.com/markets/2022/02/04/bitcoin-tops-40k-for-first-time-in-2-weeks/,2022-02-04T08:00:00+00:00,"{'name': 'CoinDesk', 'url': 'https://www.coindesk.com'}"
"Matt Damon, Jimmy Fallon and the celebrity-cryptocurrency industrial complex - The Washington Post",https://www.washingtonpost.com/arts-entertainment/2022/02/04/celebrities-cryptocurrency-nfts/,2022-02-04T08:00:00+00:00,"{'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com'}"
NFT theft: IP lawyer explains if right click and save counts as stealing - Fortune,https://fortune.com/crypto/2022/02/04/nft-theft-stealing-copying-right-click-save-law-lawyer/,2022-02-04T08:00:00+00:00,"{'name': 'Fortune', 'url': 'https://fortune.com'}"
Why Bitcoin Mining Stocks Soared on Friday - The Motley Fool,https://www.fool.com/investing/2022/02/04/why-bitcoin-mining-stocks-soared-on-friday/,2022-02-04T08:00:00+00:00,"{'name': 'The Motley Fool', 'url': 'https://www.fool.com'}"
A metaphor? NYC 'solid gold cube' crypto promo turns out to be hollow - Cointelegraph,https://cointelegraph.com/news/a-metaphor-nyc-solid-gold-cube-crypto-promo-turns-out-to-be-hollow,2022-02-04T08:00:00+00:00,"{'name': 'Cointelegraph', 'url': 'https://cointelegraph.com'}"
Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for January 2022 - GlobeNewswire,https://www.globenewswire.com/news-release/2022/02/04/2379299/0/en/Marathon-Digital-Holdings-Announces-Bitcoin-Production-and-Mining-Operation-Updates-for-January-2022.html,2022-02-04T08:00:00+00:00,"{'name': 'GlobeNewswire', 'url': 'https://www.globenewswire.com'}"
